PWS ID,lat,lng,FIPS
NC0184020,35.2257007000,-80.3289521000,37167
CA5610014,34.3999960000,-119.3001134000,06111
TX1700025,30.1602158000,-95.4443834000,48339
TN0000522,36.0100000000,-84.2700000000,47001
MI0004880,42.4594803000,-83.1827051000,26125
IL0312220,41.7199780000,-87.7479528000,17031
NC0410020,33.9125998000,-78.0937171000,37019
LA1123006,32.8609625000,-91.3884482000,22123
IL0312190,41.6091129000,-87.7468071000,17031
CO0154518,40.2749806000,-106.9583829000,08107
UTAH14010,39.3749562000,-112.3354978000,49027
NE3108904,42.4576723000,-98.6478882000,31089
IL1631100,38.5900004000,-89.9066314000,17163
MO6024530,38.7923800000,-90.7005360000,29183
MO6024531,38.7923800000,-90.7005360000,29183
WI6420296,43.8305238000,-90.6215210000,55081
MN1660010,44.4582983000,-93.1616040000,27131
MN1660013,44.4582983000,-93.1616040000,27131
WA5360100,47.4956579000,-121.7867775000,53033
WI2680277,42.9452397000,-88.4064540000,55133
MN1520005,44.1639644000,-94.0041169000,27013
MN1130011,45.5102135000,-92.9931054000,27025
WA5360150,45.6620376000,-121.9695383000,53059
WA5359800,48.9288021000,-122.3175062000,53073
MN1520004,44.2760774000,-94.1874633000,27103
MN1820014,44.8719676000,-93.0025615000,27163
WA5359350,48.1796277000,-117.0432583000,53051
WA5355440,47.7443433000,-117.0688235000,53063
MN1560017,46.5180160000,-95.3761465000,27111
MN1080003,44.3144394000,-94.4593018000,27015
MN1810002,43.8944047000,-93.4918842000,27161
MN1400013,44.5432966000,-93.5760652000,27079
WI4690398,44.3927582000,-88.7398256000,55135
MN1340005,45.3010756000,-94.9441773000,27067
WI7290132,43.8791358000,-90.1654067000,55057
MN1270040,45.0527827000,-93.3811952000,27053
WI2680217,42.9746138000,-88.0998450000,55133
WI6090461,45.2041282000,-91.5582197000,55017
WI7720169,44.3124644000,-89.9042937000,55141
WI7010108,44.3124644000,-89.9042937000,55141
WI6100330,44.5599620000,-90.5962498000,55019
WI7290130,44.0260775000,-90.0740181000,55057
MN1310024,47.3819444000,-93.1655556000,27061
WA5358350,46.3653817000,-123.8107056000,53049
WA5347000,46.5778147000,-122.9118915000,53041
WA5358100,46.7309580000,-120.6995160000,53077
NY4303666,41.0906519000,-73.9179146000,36087
NJ0716001,40.8235952000,-74.1533563000,34013
MS0800019,32.9923505000,-89.0661736000,28159
MS0800009,32.9923505000,-89.0661736000,28159
OK1021503,36.7006450000,-95.6380341000,40105
MO2010587,40.2319728000,-92.7085309000,29001
MI0004870,42.4719897000,-83.4536844000,26125
OH2802512,41.4634507000,-81.3289397000,39055
CA2110006,38.1000000000,-122.5700000000,06041
IN5271020,41.7001908000,-86.2379328000,18141
AL0000862,32.5606908000,-85.6724538000,01087
AR0000114,34.7486563000,-92.3542193000,05119
NY4404393,44.7514452000,-74.9943641000,36089
MA4220000,42.1772198000,-71.2042619000,25021
OH3101703,39.1629772000,-84.4540213000,39061
VT0005326,43.7526838000,-72.3093491000,50027
NY0801745,42.5311840000,-75.5235149000,36017
MI0004860,45.7869023000,-87.9037364000,26043
ME0091180,44.2112843000,-70.5394784000,23017
ME0091220,44.2112843000,-70.5394784000,23017
OH3901111,41.2425531000,-82.6157331000,39077
IA9164078,41.4755460000,-93.6788304000,19181
CT1030011,41.1339818000,-73.4062342000,09001
KS2008703,39.4166649000,-95.3335838000,20087
KY0540328,37.1908777000,-87.4527768000,21107
KS2013702,39.8338946000,-99.8915113000,20137
VA1720076,36.9334330000,-82.6290459000,51720
MA4218000,41.9629235000,-71.1804988000,25005
IA9855077,43.4441245000,-93.2210371000,19195
MI0004830,42.4311464000,-83.4832692000,26163
MI0004845,42.4311464000,-83.4832692000,26163
AL0001307,33.2300079000,-87.5939487000,01125
IL0314710,41.9153781000,-87.8991514000,17031
CO0101115,39.9122468000,-105.0031457000,08001
WV3302413,37.4209480000,-81.4401034000,54047
MA1217000,42.6957223000,-72.4528023000,25011
PA4110003,40.6592342000,-78.7816937000,42021
ME0091420,44.2942813000,-68.2903234000,23009
IL0312070,42.1275267000,-87.8289548000,17031
IL0995200,42.1275267000,-87.8289548000,17031
IL0895800,42.1275267000,-87.8289548000,17031
IL0855050,42.1275267000,-87.8289548000,17031
IL0435300,42.1275267000,-87.8289548000,17031
IL1775050,42.1275267000,-87.8289548000,17031
IL2015150,42.1275267000,-87.8289548000,17031
IL0315920,42.1383370000,-87.8400600000,17031
MA2215000,42.3197933000,-71.6423322000,25027
MA1214000,42.3250492000,-72.6411923000,25015
PA3480057,40.6862075000,-75.4968501000,42095
ME0090811,43.6204468000,-70.7342875000,23031
PA6620034,41.8742261000,-79.1522674000,42123
PA1090098,40.2109404000,-75.2782317000,42091
PA1460048,40.2109404000,-75.2782317000,42091
IN5240009,39.0061650000,-85.6235796000,18079
IN5240005,39.0061650000,-85.6235796000,18079
IN5240008,39.0061650000,-85.6235796000,18079
IN5240006,39.0061650000,-85.6235796000,18079
IN5240002,39.0061650000,-85.6235796000,18079
NY3100585,43.0386680000,-78.8642033000,36063
NY3100572,43.0386680000,-78.8642033000,36063
VA1185151,37.1328930000,-81.5270544000,51185
VA1185105,37.1328930000,-81.5270544000,51185
VA1185755,37.1328930000,-81.5270544000,51185
VA1185365,37.1328930000,-81.5270544000,51185
SD4600226,42.5272168000,-96.4830864000,46127
NY5905657,41.3350356000,-73.5719051000,36119
IN5232017,39.8597670000,-86.6425036000,18063
NY5801239,43.1849867000,-76.8924065000,36117
IL0312160,41.8345051000,-87.8205864000,17031
TX1840034,32.8823577000,-97.2113605000,48439
TX2200063,32.8362389000,-97.2329255000,48439
MA3213000,42.5750939000,-71.0786653000,25017
FL6580651,27.1112004000,-82.2257298000,12115
NE3111106,41.1402759000,-100.7601454000,31111
OR4100576,45.5970077000,-122.9928880000,41067
UTAH29014,41.3071645000,-111.9602196000,49057
KS2007906,38.0737456000,-97.3489551000,20079
MI0004780,43.2561251000,-86.2675600000,26121
KY0090322,38.1443656000,-84.1082161000,21017
FL4131618,25.9260794000,-80.1819268000,12086
IN5285009,41.0006005000,-85.7685970000,18169
UTAH03015,41.7693747000,-111.8046654000,49005
IN5271010,41.5342125000,-86.4272340000,18141
NV0000175,36.2144541000,-115.1221157000,32003
RI1559517,41.5877721000,-71.4655565000,44009
MO1010580,39.1495566000,-94.5514271000,29047
IN5275003,41.2150403000,-86.7758501000,18149
NH1101020,44.0839848000,-72.0201877000,33009
WI4200405,43.8113769000,-88.4834419000,55039
IA4858070,41.5138978000,-92.0762891000,19095
PA6250061,42.2156131000,-79.8342163000,42049
MA4076002,41.8644591000,-71.1300338000,25005
IL0971250,42.3271524000,-87.8574308000,17097
MA3056002,42.6396055000,-71.3836170000,25017
OH7604312,40.8758910000,-81.4023356000,39151
NJ0715001,40.8648215000,-74.2582027000,34013
MI0004770,43.2294705000,-83.1966117000,26087
ME0091120,43.3037349000,-70.7333524000,23031
FL4130970,25.8462074000,-80.1539351000,12086
NY3202412,43.2230362000,-75.7787543000,36065
MA4211000,41.9718140000,-71.3468091000,25005
NJ0201001,40.7906667000,-74.1298684000,34003
MA3210000,42.6987024000,-71.1350575000,25009
MA1341000,42.7009150000,-73.1087148000,25003
SC3810010,33.6157083000,-81.1020414000,45075
PA2409002,40.1270723000,-75.3353875000,42091
PA2409003,40.1270723000,-75.3353875000,42091
PA1460046,40.1270723000,-75.3353875000,42091
PA2359008,40.1270723000,-75.3353875000,42091
PA2359006,40.1270723000,-75.3353875000,42091
PA2359001,40.1270723000,-75.3353875000,42091
PA2580023,40.1270723000,-75.3353875000,42091
PA1460055,40.1214970000,-75.3399048000,42091
PA2359014,40.1270723000,-75.3353875000,42091
PA3060037,40.1214970000,-75.3399048000,42091
PA3480038,40.1270723000,-75.3353875000,42091
PA3480055,40.1270723000,-75.3353875000,42091
PA3060095,40.1214970000,-75.3399048000,42091
IL1930350,37.9811576000,-88.3292103000,17193
SC3920001,34.7641540000,-82.7549412000,45077
TN0000513,36.2005773000,-84.0722375000,47001
SC3920007,34.7641540000,-82.7549412000,45077
ME0091110,44.7130794000,-69.7905955000,23025
IL0312040,41.9633064000,-87.8107561000,17031
AR0000554,33.3156547000,-92.6620545000,05139
TX1450004,31.0296309000,-96.1146805000,48289
GA0710005,31.2690741000,-83.6871168000,13071
IL1130900,40.5183163000,-88.9701082000,17113
IL1135510,40.5102643000,-88.9979584000,17113
NC0293020,36.4457015000,-78.1983273000,37185
AR0000035,36.2095132000,-92.2843230000,05005
MA2208000,42.1208961000,-71.3230549000,25021
VA3810340,36.9555045000,-76.3232042000,51710
VA3740500,36.9555045000,-76.3232042000,51710
VA3710050,36.9555045000,-76.3232042000,51710
VA3710100,36.8518490000,-76.2801335000,51710
VA3550620,36.9252727000,-76.3014896000,51710
NY4404392,44.8008872000,-74.9910336000,36089
GA1350011,33.9412127000,-84.2135309000,13135
CA3310025,33.9226096000,-117.5378439000,06065
MO2010578,39.3025168000,-93.6774377000,29033
TX1230039,30.0357700000,-94.4243572000,48245
TX0140031,31.0777284000,-97.6168439000,48027
IL1350450,39.3011566000,-89.2850850000,17135
FL6582544,27.1192213000,-82.4442629000,12115
AZ0412004,31.3403775000,-110.9342532000,04023
TX1690009,33.7867684000,-97.7258626000,48337
TX1690002,33.7867684000,-97.7258626000,48337
OK2001411,35.1392357000,-97.3947530000,40027
IL1590150,38.6975481000,-88.2236530000,17159
CT0590031,41.3278767000,-71.9906292000,09011
TX0890002,29.2674640000,-97.7644429000,48177
MO5048130,37.0433863000,-93.2943530000,29043
CO0107471,40.1033233000,-105.1723160000,08013
CA4010026,35.0427547000,-120.4759986000,06079
TN0000510,35.5134072000,-84.5452097000,47107
NE3120031,42.7547231000,-98.0286823000,31107
OK2002633,34.9478454000,-97.9239307000,40051
IN5207004,39.3622722000,-86.0847136000,18081
IN5241007,39.3622722000,-86.0847136000,18081
SC2410002,34.1751267000,-82.0240070000,45047
IL1170750,39.4008356000,-89.8060068000,17117
OH7802403,41.1796788000,-80.7546980000,39155
MI0004750,41.8297694000,-86.2541768000,26021
MI0004740,41.8297694000,-86.2541768000,26021
TX1050019,30.0093840000,-97.7280573000,48055
KS2015505,38.1472334000,-98.0836679000,20155
VA1169725,36.7528790000,-82.4145931000,51169
PA2660011,41.6261882000,-75.7804699000,42131
MS0550041,30.4793134000,-89.6949571000,28109
OK2005501,35.5508903000,-97.5489293000,40109
GA0690003,31.5174219000,-82.6348602000,13069
KY0570214,37.8806341000,-84.5729961000,21113
KY0570315,37.8806341000,-84.5729961000,21113
FL1460147,30.5168639000,-86.4821720000,12091
CA1710008,39.1232253000,-122.8483270000,06033
IL1150400,39.8539297000,-89.1661942000,17115
NY3100571,43.1197084000,-79.0306032000,36063
NY3100568,43.0939533000,-78.9627624000,36063
WI4380439,45.7713461000,-87.9948467000,55075
OH2000512,41.3811617000,-84.5227275000,39039
AL0000666,31.4218379000,-85.3377120000,01067
CT0971011,41.4141172000,-73.3035651000,09001
CT0970021,41.4141172000,-73.3035651000,09001
NC0382035,35.2451648000,-78.3541685000,37163
OH7802311,41.1883900000,-80.9781468000,39155
MS0510010,32.3212554000,-89.1633929000,28101
MS0510022,32.3212554000,-89.1633929000,28101
IL0790100,38.9908766000,-88.1625389000,17079
NC0118015,35.6698552000,-81.2214708000,37035
MA3207000,42.3300503000,-71.1948255000,25017
AL0000439,31.3351716000,-85.6052133000,01045
GA0070000,31.3129575000,-84.3357424000,13007
NJ1915001,41.0581527000,-74.7526651000,34037
MS0510009,32.3212554000,-89.1633929000,28101
GA0510089,37.1632570000,-76.5378100000,51700
GA0510051,37.1632570000,-76.5378100000,51700
VA3700500,37.0672839000,-76.5141380000,51700
TX1010520,33.6158280000,-117.9307584000,06059
CA3010023,33.6391568000,-117.8647939000,06059
NC0416020,34.7865497000,-76.8591057000,37031
AR0000223,35.6048018000,-91.2817951000,05067
AR0000264,35.6048018000,-91.2817951000,05067
PA7500022,40.4778612000,-77.1305373000,42099
RI1000016,41.5185929000,-71.3260243000,44005
NC0416025,34.7865497000,-76.8591057000,37031
NY2102311,43.1859025000,-75.0143244000,36043
VT0005202,44.9364356000,-72.2051022000,50019
NH1741010,43.3653585000,-72.1734388000,33019
MI0000635,42.0023594000,-83.3088167000,26115
OR4100566,44.6367836000,-124.0534505000,41041
GA0770002,33.3806716000,-84.7996573000,13077
PA3060080,40.3495367000,-76.2132824000,42075
IL0410250,39.7986455000,-87.9858677000,17041
OK3003603,36.8822549000,-97.0533717000,40071
NY5404421,42.3305111000,-76.6181655000,36109
NY3100573,43.2653370000,-78.7589558000,36063
NY3100595,43.2653370000,-78.7589558000,36063
IA1155049,42.6055342000,-95.0027670000,19021
OH7900912,40.2722922000,-81.6059541000,39157
WY5600256,43.8547003000,-104.2049408000,56045
TX2520002,33.1940005000,-98.7386730000,48503
MA3206000,42.8104135000,-70.8892886000,25009
NY3503578,41.5034271000,-74.0104178000,36071
NY5917221,41.5034271000,-74.0104178000,36071
WV3303920,39.3884253000,-79.8528448000,54077
FL2010207,29.6533976000,-82.6267345000,12001
MI0004720,46.3549984000,-85.5095586000,26095
TN0000496,36.1128479000,-89.2617368000,47045
OR4100557,45.3064628000,-122.9469406000,41071
OR4100638,45.3064628000,-122.9469406000,41071
MI0004710,43.4197429000,-85.8000506000,26123
NY5304407,42.2236853000,-76.1832630000,36107
MD0070020,38.2506724000,-75.2910256000,24047
MD0070015,38.2506724000,-75.2910256000,24047
MD0070019,38.2506724000,-75.2910256000,24047
IL0930100,41.5369750000,-88.5834068000,17093
NJ0714001,40.7350747000,-74.1739057000,34013
AR0000248,35.7017444000,-91.4415220000,05063
TX2490008,33.0027145000,-97.4814709000,48497
DE0000630,39.6837226000,-75.7496572000,10003
NY5907678,40.7071498000,-74.0021019000,36061
IL1310500,41.2021432000,-90.4432927000,17131
PA6370035,41.1222812000,-80.3328428000,42073
TX1870017,30.5377007000,-95.4832760000,48471
TX1010931,30.5377007000,-95.4832760000,48471
TX0930012,30.5377007000,-95.4832760000,48471
TX2040019,30.5377007000,-95.4832760000,48471
IN5210015,38.5631176000,-85.5396829000,18019
OH1400815,39.3236736000,-83.6910336000,39027
TN0000113,36.4400000000,-83.6000000000,47025
TX0370033,31.9808186000,-95.0940192000,48073
TX0370014,31.9808186000,-95.0940192000,48073
KS2003106,38.2625197000,-95.7419311000,20031
OH6400503,39.5778470000,-82.2376489000,39127
FL3640876,29.0134706000,-80.9409609000,12127
AL0001283,33.0373435000,-85.7741266000,01123
RI1858430,41.1721370000,-71.5576045000,44009
ND3000736,46.8449990000,-101.4112545000,38059
ND1400732,47.6799985000,-99.1378952000,38027
NY5903482,40.9196897000,-73.7889689000,36119
NY5903456,40.9196897000,-73.7889689000,36119
LA1077026,30.7015741000,-91.4362242000,22077
LA1077037,30.7015741000,-91.4362242000,22077
OH1301312,38.9486757000,-84.2799366000,39025
OH1301212,38.9486757000,-84.2799366000,39025
FL1670647,28.2356313000,-82.7455027000,12101
PA3540017,40.7195342000,-76.1157708000,42107
OH7900812,40.4897871000,-81.4456706000,39157
NY5503379,41.7475933000,-74.0868095000,36111
NY5515690,41.7475933000,-74.0868095000,36111
PA7010025,39.8637086000,-77.0558143000,42001
LA1071001,29.9450835000,-90.1261013000,22071
LA1071009,29.9450835000,-90.1261013000,22071
PA2580019,41.8725781000,-75.7271318000,42115
IL0275350,38.4760112000,-89.6786824000,17027
OH8400612,39.5231932000,-81.0658063000,39167
OH8400512,39.5231932000,-81.0658063000,39167
VA2171600,38.6478960000,-78.6714064000,51171
IN5254008,39.9539104000,-86.9192117000,18107
TN0000499,36.1039766000,-83.5526751000,47089
MO4010570,36.5864488000,-89.5278547000,29143
MI0004700,43.1166949000,-83.9699670000,26155
TX2010030,32.2385007000,-94.9422909000,48401
MO2010569,39.5853222000,-91.4009835000,29173
NH1721010,43.4023954000,-71.9875531000,33013
CT0950011,41.3631426000,-72.1060680000,09011
TX2010024,32.2384862000,-94.9422874000,48401
OH3900911,41.0850542000,-82.3998887000,39077
IA4458060,40.9269776000,-91.3995992000,19087
LA1115022,31.1149093000,-93.2715535000,22115
NJ0339001,39.9578697000,-74.6277826000,34005
OH6400411,39.7139578000,-82.2084804000,39127
OH6400912,39.7139578000,-82.2084804000,39127
IL1975880,41.5132913000,-87.9628840000,17197
IL1970700,41.5132913000,-87.9628840000,17197
VA4127115,37.5149037000,-76.9848327000,51127
PA5650070,40.5697892000,-79.7647705000,42129
LA1045002,30.0035365000,-91.8187285000,22045
PA1090040,40.3642728000,-74.9512785000,42017
AL0000893,34.5370339000,-86.3944307000,01089
WI4080270,43.9499924000,-88.0842642000,55015
OH6501612,39.5539511000,-83.2568582000,39129
MS0390007,31.7309975000,-89.9786921000,28077
MI0004690,42.7294758000,-82.8013107000,26099
WV3302709,38.9857610000,-81.9684821000,54053
CT0930011,41.3212912000,-72.9283391000,09009
IA1271058,42.5669261000,-92.6221368000,19023
CT0920011,41.8442410000,-73.0169135000,09005
IN5265007,38.1297678000,-87.9350299000,18129
NY3510587,41.4109272000,-74.4071000000,36071
IA1970051,43.0592724000,-92.3178640000,19037
NH1691010,43.6236211000,-71.6304407000,33001
WI1230084,42.8144473000,-89.6351217000,55045
MO2010566,39.0172514000,-92.7374075000,29089
MO2024259,39.0172514000,-92.7374075000,29089
MO6010565,38.9103198000,-91.4482167000,29139
SC0220005,33.4225882000,-81.6856808000,45003
SC0210007,33.4225882000,-81.6856808000,45003
TX1520015,33.7411060000,-101.8375532000,48303
CA4210009,34.9444600000,-119.6871779000,06083
PA7010035,40.2323122000,-76.8846956000,42041
WV3302920,39.2417629000,-79.0871005000,54023
PA6420019,41.0036719000,-80.3470090000,42073
VA2045160,37.5001287000,-80.1108815000,51045
PA5100012,41.0036719000,-80.3470090000,42073
IN5270001,39.9289350000,-85.3702476000,18065
WY5600133,43.8547003000,-104.2049408000,56045
IN5233011,39.9289350000,-85.3702476000,18065
DE0000634,39.6620397000,-75.5668166000,10003
PA6370011,41.0036719000,-80.3470090000,42073
PA6370034,41.0036719000,-80.3470090000,42073
OH1203312,39.9361699000,-84.0254913000,39023
TX1700071,30.1550179000,-95.2155158000,48339
TX1700101,30.1550179000,-95.2155158000,48339
TX1700304,30.1550179000,-95.2155158000,48339
IL0875050,37.5792170000,-88.7708940000,17087
MI0004680,41.7939302000,-86.7439154000,26021
NJ1214001,40.4861552000,-74.4518500000,34023
CT0890011,41.6530611000,-72.8101887000,09003
OH0600512,40.4369919000,-84.3796729000,39011
TX2470021,29.7049806000,-98.0683430000,48091
TX0190024,33.4598415000,-94.4154787000,48037
IL1310250,41.1703108000,-90.9968113000,17131
MI0003320,42.1626843000,-83.4027844000,26163
MO3010563,38.7203167000,-92.0912956000,29027
PA7500012,40.4197907000,-77.1872047000,42099
PA6160010,41.0017319000,-79.3314297000,42031
NC0425010,35.1000000000,-77.1000000000,37049
PA4600010,40.8789732000,-76.9869178000,42119
NY0801744,42.6242404000,-75.3315600000,36017
IL1670800,39.7253276000,-89.9106632000,17167
MA4201000,41.6613461000,-70.9457635000,25005
MI0004670,42.6811436000,-82.7368616000,26099
IL0274700,38.5350488000,-89.7006499000,17027
MS0560002,31.2024033000,-89.0347743000,28111
IL1631050,38.3264383000,-89.8770468000,17163
IA0370047,43.4966210000,-91.2877212000,19005
MS0730024,34.4942683000,-89.0078418000,28145
MS0730009,34.4942683000,-89.0078418000,28145
MS0730008,34.4942683000,-89.0078418000,28145
MS0730006,34.4942683000,-89.0078418000,28145
CA2910002,39.2615606000,-121.0160594000,06057
OH8800312,40.8192237000,-83.1304703000,39175
TX0430053,33.0423409000,-96.3738721000,48085
MO5024618,37.8392052000,-94.3546719000,29217
MS0480019,34.0889981000,-88.6222708000,28095
MS0410008,34.0889981000,-88.6222708000,28095
MS0480013,34.0889981000,-88.6222708000,28095
WV3303403,38.2186059000,-80.6863321000,54067
NJ1428001,40.8967137000,-74.7015158000,34027
OR4100556,45.4325500000,-123.9441600000,41057
KS2013503,38.4527935000,-99.9065136000,20135
MS0170014,34.8821538000,-90.0089187000,28033
FL2160206,30.3173383000,-81.4086665000,12031
UTAH25021,39.7102336000,-111.8363216000,49023
UTAH12003,39.7102336000,-111.8363216000,49023
KS2011110,38.3694601000,-95.9919352000,20111
MO5010560,36.8689554000,-94.3679960000,29145
KY0670279,37.1914915000,-82.7134905000,21133
IL0350150,39.3194817000,-88.4528261000,17035
IL0295250,39.3194817000,-88.4528261000,17035
NV0003028,36.2414162000,-115.0508066000,32003
NE3100305,42.1286177000,-98.0297887000,31003
MI0004650,46.5090928000,-87.6068721000,26103
WI4710348,44.1858193000,-88.4626090000,55139
WI4710358,44.1858193000,-88.4626090000,55139
WI4710453,44.1858193000,-88.4626090000,55139
CA3610032,34.8480597000,-114.6141315000,06071
TX1230006,29.9714027000,-93.9980485000,48245
CO0107538,39.9613759000,-105.5108312000,08013
TX1230003,29.9714027000,-93.9980485000,48245
TX0010024,31.8647597000,-95.4869569000,48001
NE3113106,40.6765745000,-95.8593616000,31131
NE3113109,40.6765745000,-95.8593616000,31131
KY0540977,37.3836560000,-87.6427843000,21107
TX0930001,30.3879845000,-96.0877349000,48185
FL1570349,30.4109342000,-86.9123217000,12113
OH7901212,40.7245032000,-81.5220653000,39151
OH7604112,40.7245032000,-81.5220653000,39151
WV3303013,37.7911833000,-82.3475787000,54059
WV3303014,37.7911833000,-82.3475787000,54059
NJ0812001,39.8659466000,-75.1787901000,34015
MA3198000,42.2775281000,-71.3468091000,25017
LA1069005,31.7618231000,-93.0882876000,22069
LA1069007,31.7618231000,-93.0882876000,22069
MS0010007,31.5604442000,-91.4031710000,28001
MS0010005,31.5625667000,-91.4044692000,28001
MS0010002,31.5625667000,-91.4044692000,28001
LA1069006,31.6754441000,-93.0446069000,22069
TX1630009,29.1896840000,-98.8625269000,48325
TX1010152,29.5446753000,-95.0910413000,48201
NY4100042,42.5159145000,-73.6101159000,36083
IL1895600,38.3436612000,-89.3806398000,17189
IL1890300,38.3436612000,-89.3806398000,17189
TN0000286,36.0727326000,-86.9624086000,47037
IN5207002,39.2072501000,-86.2469535000,18013
GA0190002,31.2074197000,-83.2501548000,13019
MI0004620,42.6028137000,-85.0930536000,26015
AR0000244,33.9456692000,-93.8471290000,05061
IA1967041,42.9522221000,-92.5386382000,19037
TX0190006,33.4427989000,-94.1257905000,48037
NY5203338,41.6025460000,-75.0581943000,36105
VA1071565,37.3315103000,-80.8111866000,51071
RI1858428,41.3983403000,-71.4893013000,44009
RI1858429,41.3983403000,-71.4893013000,44009
IN5220016,41.4428253000,-86.0013875000,18039
LA1007001,29.9382674000,-91.0274993000,22007
OH3500811,41.3922726000,-84.1252243000,39069
IN5269007,39.2052412000,-85.3308038000,18137
ND2400715,46.5083133000,-99.7712195000,38047
FL5110118,26.1420358000,-81.7948103000,12021
FL5110198,26.1324330000,-81.7951054000,12021
NY3401161,42.6188070000,-77.4472495000,36069
TX1720003,33.2031774000,-94.6802055000,48343
AL0000693,31.3154506000,-85.4541013000,01045
IL0434670,41.7606321000,-88.1437782000,17043
NY5503751,41.7439824000,-74.3715423000,36111
PA4110023,40.4722936000,-78.8333571000,42021
ID3140080,43.5896264000,-116.6132313000,16027
GA0250002,31.2043900000,-81.9812260000,13025
MA3196000,42.4272831000,-70.9279301000,25009
NC0428010,35.9573922000,-75.6240619000,37055
TX1740006,31.6035129000,-94.6554874000,48347
TX1740014,31.6035129000,-94.6554874000,48347
TX1740019,31.6035129000,-94.6554874000,48347
TX1740005,31.6035129000,-94.6554874000,48347
FL4130977,25.8900949000,-80.1867138000,12086
NC0197035,36.1584651000,-81.1475841000,37193
NC0197010,36.1584651000,-81.1475841000,37193
NC0197015,36.1584651000,-81.1475841000,37193
VT0005205,44.9944896000,-72.3998314000,50019
NH2301010,42.9111924000,-72.2703629000,33005
WI2680216,42.8677237000,-88.1096118000,55133
WI2680213,42.8677237000,-88.1096118000,55133
WA5357550,47.9020340000,-122.3072458000,53061
WA5379500,48.4201105000,-122.3374543000,53057
WA5357300,46.5537327000,-120.3831623000,53077
WA5357250,47.7933719000,-122.3027320000,53061
MN1170003,43.9388460000,-94.9297089000,27033
MN1690035,47.5172410000,-92.6243915000,27137
WA5393000,48.4201105000,-122.3374543000,53057
WA5395914,48.4201105000,-122.3374543000,53057
WA5302200,48.4201105000,-122.3374543000,53057
WA5349050,48.4201105000,-122.3374543000,53057
WA5392950,48.4201105000,-122.3374543000,53057
MN1490003,46.3366330000,-94.6461768000,27097
WA5356300,47.1301417000,-119.2780771000,53025
MN1660007,44.2271852000,-93.4446652000,27131
MN1750005,45.5919444000,-95.9188889000,27149
MN1640006,44.4169049000,-94.9255465000,27127
MN1330001,45.8769031000,-93.2938352000,27065
MN1090010,46.4513889000,-92.7666667000,27017
MN1090009,46.4513889000,-92.7666667000,27017
MN1140008,46.8735854000,-96.7724942000,27027
MN1860016,45.0694444000,-93.9125000000,27171
WI8260121,46.4280033000,-90.2460097000,55051
MN1860012,45.3055201000,-93.7941378000,27171
MN1860013,45.3055201000,-93.7941378000,27171
MN1400012,44.4383146000,-93.5813201000,27079
MN1120004,44.9410447000,-95.7236136000,27023
WA5329250,46.9794895000,-123.6008405000,53027
WA5332850,47.8553772000,-121.9709580000,53061
WA5355820,47.8553772000,-121.9709580000,53061
WI8660303,46.0993882000,-91.8249053000,55129
WI7440116,45.8710837000,-89.7092705000,55085
MN1270036,44.9317852000,-93.6724649000,27053
MN1270031,44.9019949000,-93.4296446000,27053
MN1420007,44.5588502000,-95.9855862000,27083
MN1270048,45.0196219000,-93.2355522000,27053
MN1270024,44.9758391000,-93.2571034000,27053
WI2410597,43.1652687000,-87.9040571000,55079
WI2410556,43.1666739000,-87.9824758000,55079
MN1480002,45.7557990000,-93.6544079000,27095
WA5304461,46.5762498000,-119.0066733000,53021
WI6270294,44.4510731000,-90.8412561000,55053
WA5353640,47.5824227000,-122.2331227000,53033
WI8260120,46.1668766000,-90.0632695000,55051
MN1800001,46.7494921000,-95.1000034000,27159
MN1730016,45.6746873000,-94.8075152000,27145
WI8020378,46.3255060000,-90.6610165000,55003
WA5321850,47.5729426000,-117.6821604000,53063
MN1740005,44.1733020000,-93.2467766000,27147
WA5303521,46.9396862000,-122.5513082000,53053
MN1600011,47.6368926000,-95.8863401000,27119
MN1790009,44.2741649000,-92.5420799000,27157
MN1100006,44.8849625000,-93.8877453000,27019
WI7720165,44.6688524000,-90.1717987000,55141
MN1420006,44.4484230000,-95.7911916000,27083
WI4240218,43.7072047000,-88.9901122000,55047
MN1310023,47.3196684000,-93.2976234000,27061
MN1070013,43.9288511000,-93.9560643000,27013
WA5341800,47.3733483000,-122.0369239000,53033
MN1270021,45.0067822000,-93.6555315000,27053
MN1860011,45.2299207000,-94.0038756000,27171
MN1270020,45.1255339000,-93.4509124000,27053
WA5366110,48.9242888000,-122.0770930000,53073
MN1200006,44.0691307000,-92.7557456000,27039
MN1070009,44.1635775000,-93.9993996000,27013
WA5388140,47.2935603000,-120.1635549000,53007
WA5350500,47.2935603000,-120.1635549000,53007
MN1820013,45.0692873000,-92.9535994000,27163
MN1440002,47.3172749000,-95.9655384000,27087
MN1070007,44.2044116000,-93.8155080000,27013
MN1370004,45.0113787000,-96.1932176000,27073
MN1830004,44.0507937000,-94.4182981000,27165
WA5349650,46.2148534000,-119.9967079000,53077
MN1230007,43.5206612000,-91.7660525000,27045
UTAH07002,40.1944043000,-110.0618168000,49013
OR4100550,43.0201173000,-123.2931205000,41019
SC2660049,33.6308343000,-78.9684177000,45051
SC2660048,33.6308343000,-78.9684177000,45051
MS0730005,34.5584338000,-89.1192349000,28145
PA7380025,40.3745363000,-76.3027318000,42075
OK1021607,35.7490769000,-95.4358530000,40101
